User_ID,Year,Country,Gender,Age_Group,Urban_Rural,Phone_Type,Fintech_Used,Use_Case_1,Use_Case_2,Monthly_Transactions,Avg_Transaction_Value,Barrier
U6431,2023,South Africa,Female,18-24,Urban,Smartphone,Yes,P2P Transfers,,3,23.81,None
U6432,2018,Nigeria,Male,45-54,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U6433,2016,Uganda,Male,35-44,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U6434,2017,South Africa,Male,35-44,Rural,Smartphone,No,Airtime Top-up,Online Shopping,0,0.0,No ID
U6435,2017,South Africa,Male,25-34,Urban,Smartphone,Yes,Business Use,Online Shopping,4,7.73,None
U6436,2019,Nigeria,Male,35-44,Rural,Smartphone,No,Online Shopping,,0,0.0,No ID
U6437,2024,South Africa,Female,25-34,Urban,None,No,P2P Transfers,Online Shopping,0,0.0,Low Digital Literacy
U6438,2021,Kenya,Female,25-34,Rural,Smartphone,Yes,Online Shopping,,2,22.29,None
U6439,2025,Kenya,Male,45-54,Rural,Smartphone,Yes,Online Shopping,,3,40.79,None
U6440,2015,Tanzania,Male,35-44,Rural,Feature Phone,Yes,P2P Transfers,,2,40.33,None
U6441,2016,Tanzania,Male,18-24,Urban,Feature Phone,Yes,Airtime Top-up,Business Use,2,37.46,None
U6442,2021,Kenya,Male,25-34,Urban,Smartphone,Yes,Online Shopping,Business Use,9,25.52,None
U6443,2017,Uganda,Female,35-44,Rural,Smartphone,Yes,Business Use,Online Shopping,2,47.12,None
U6444,2021,Kenya,Female,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U6445,2017,South Africa,Female,25-34,Rural,Smartphone,Yes,Bill Payments,,6,29.31,None
U6446,2018,Kenya,Other,45-54,Urban,Smartphone,No,P2P Transfers,Online Shopping,0,0.0,Poor Network
U6447,2022,Ghana,Female,18-24,Rural,Smartphone,Yes,Bill Payments,,8,26.25,None
U6448,2024,Tanzania,Female,55+,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,No Trust
U6449,2018,Uganda,Female,18-24,Rural,Feature Phone,Yes,P2P Transfers,Online Shopping,2,44.95,None
U6450,2016,Zimbabwe,Female,35-44,Urban,Smartphone,No,Bill Payments,,0,0.0,Low Digital Literacy
U6451,2021,Nigeria,Female,18-24,Urban,Smartphone,No,Bill Payments,P2P Transfers,0,0.0,Poor Network
U6452,2023,Kenya,Female,35-44,Urban,Smartphone,No,Business Use,,0,0.0,No Smartphone
U6453,2020,Uganda,Male,25-34,Urban,Feature Phone,Yes,Airtime Top-up,Bill Payments,5,26.96,None
U6454,2024,Zimbabwe,Female,45-54,Rural,Smartphone,Yes,Online Shopping,,5,33.62,None
U6455,2024,Zimbabwe,Male,18-24,Rural,Smartphone,Yes,Online Shopping,,2,36.94,None
U6456,2016,South Africa,Female,25-34,Urban,None,No,Online Shopping,,0,0.0,None
U6457,2018,Nigeria,Male,45-54,Urban,Smartphone,Yes,Airtime Top-up,,5,8.39,None
U6458,2022,Uganda,Female,25-34,Urban,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U6459,2019,Kenya,Female,25-34,Urban,Smartphone,Yes,P2P Transfers,,7,45.7,None
U6460,2024,Ghana,Male,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,No Trust
U6461,2017,Nigeria,Male,35-44,Rural,Feature Phone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U6462,2022,Kenya,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U6463,2016,Uganda,Female,35-44,Rural,Feature Phone,Yes,Business Use,,4,45.51,None
U6464,2023,Tanzania,Female,35-44,Rural,Feature Phone,No,Airtime Top-up,Business Use,0,0.0,No Trust
U6465,2018,Ghana,Male,18-24,Rural,Feature Phone,No,Bill Payments,,0,0.0,Poor Network
U6466,2025,Nigeria,Female,45-54,Rural,Feature Phone,Yes,Business Use,,6,15.06,None
U6467,2025,South Africa,Male,35-44,Rural,Smartphone,Yes,Airtime Top-up,,8,29.88,None
U6468,2021,Uganda,Female,25-34,Urban,Feature Phone,Yes,Online Shopping,,3,20.48,None
U6469,2016,Nigeria,Male,25-34,Urban,Feature Phone,No,Business Use,,0,0.0,Poor Network
U6470,2020,Ghana,Female,25-34,Urban,Smartphone,Yes,Online Shopping,,9,24.31,None
U6471,2018,Zimbabwe,Male,45-54,Rural,Smartphone,No,Online Shopping,Business Use,0,0.0,Poor Network
U6472,2021,Tanzania,Female,25-34,Rural,Feature Phone,Yes,Airtime Top-up,,4,13.45,None
U6473,2023,Ghana,Female,45-54,Urban,Smartphone,No,Bill Payments,Online Shopping,0,0.0,Poor Network
U6474,2025,South Africa,Male,18-24,Rural,Smartphone,No,Business Use,,0,0.0,No ID
U6475,2024,Nigeria,Male,18-24,Urban,Smartphone,Yes,Airtime Top-up,P2P Transfers,2,27.72,None
U6476,2023,Uganda,Female,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,No ID
U6477,2016,Nigeria,Female,55+,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,No Smartphone
U6478,2023,Zimbabwe,Male,35-44,Rural,Smartphone,No,Airtime Top-up,Online Shopping,0,0.0,No Trust
U6479,2015,Uganda,Female,45-54,Rural,Smartphone,No,Online Shopping,,0,0.0,No Trust
U6480,2015,Nigeria,Female,25-34,Rural,Smartphone,No,Online Shopping,Business Use,0,0.0,No Smartphone
U6481,2020,Nigeria,Male,25-34,Urban,Feature Phone,Yes,Business Use,Online Shopping,3,24.48,None
U6482,2015,Kenya,Male,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U6483,2023,South Africa,Male,45-54,Urban,Feature Phone,Yes,Bill Payments,Online Shopping,10,21.12,None
U6484,2018,Uganda,Female,25-34,Urban,Smartphone,Yes,Bill Payments,Airtime Top-up,5,28.72,None
U6485,2025,Nigeria,Male,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,No Smartphone
U6486,2024,Nigeria,Male,18-24,Urban,Smartphone,Yes,P2P Transfers,,5,10.36,None
U6487,2025,Nigeria,Female,18-24,Urban,Feature Phone,Yes,Online Shopping,,7,35.26,None
U6488,2020,Zimbabwe,Male,45-54,Urban,Smartphone,No,Business Use,Bill Payments,0,0.0,No Trust
U6489,2024,South Africa,Female,25-34,Rural,Feature Phone,No,Business Use,,0,0.0,Poor Network
U6490,2020,Tanzania,Male,35-44,Rural,Feature Phone,No,Bill Payments,Business Use,0,0.0,No ID
U6491,2015,South Africa,Female,18-24,Urban,Smartphone,Yes,P2P Transfers,,2,33.75,None
U6492,2020,Tanzania,Female,55+,Rural,Smartphone,No,Business Use,Bill Payments,0,0.0,No Trust
U6493,2023,Uganda,Female,45-54,Urban,None,No,Business Use,,0,0.0,None
U6494,2024,Zimbabwe,Male,18-24,Urban,Smartphone,Yes,Bill Payments,,8,41.48,None
U6495,2024,South Africa,Male,25-34,Rural,Smartphone,No,Bill Payments,,0,0.0,Low Digital Literacy
U6496,2017,Ghana,Other,35-44,Urban,Feature Phone,Yes,P2P Transfers,,8,39.91,None
U6497,2021,South Africa,Other,35-44,Urban,Feature Phone,No,Business Use,Online Shopping,0,0.0,Low Digital Literacy
U6498,2025,Nigeria,Female,25-34,Urban,Smartphone,Yes,P2P Transfers,,2,21.35,None
U6499,2019,Zimbabwe,Male,25-34,Urban,Smartphone,Yes,Online Shopping,Business Use,2,45.7,None
U6500,2016,Tanzania,Female,25-34,Rural,Smartphone,No,Business Use,Bill Payments,0,0.0,Poor Network
U6501,2025,South Africa,Male,25-34,Urban,Smartphone,No,Business Use,,0,0.0,Poor Network
U6502,2017,Tanzania,Male,35-44,Rural,Smartphone,Yes,Online Shopping,Business Use,3,6.89,None
U6503,2025,South Africa,Female,45-54,Urban,Feature Phone,Yes,Airtime Top-up,P2P Transfers,6,19.59,None
U6504,2023,Tanzania,Female,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,No Smartphone
U6505,2019,Uganda,Male,35-44,Urban,Smartphone,Yes,P2P Transfers,Business Use,4,35.99,None
U6506,2015,Uganda,Female,25-34,Urban,Feature Phone,Yes,Online Shopping,P2P Transfers,8,41.47,None
U6507,2020,Zimbabwe,Female,55+,Urban,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No Trust
U6508,2020,Nigeria,Female,18-24,Rural,Smartphone,Yes,Online Shopping,Airtime Top-up,3,36.61,None
U6509,2015,Tanzania,Other,35-44,Urban,Smartphone,Yes,Airtime Top-up,,4,35.81,None
U6510,2018,Nigeria,Female,18-24,Rural,Smartphone,No,Business Use,Online Shopping,0,0.0,No Smartphone
U6511,2016,Kenya,Female,18-24,Urban,Smartphone,Yes,Online Shopping,,8,43.6,None
U6512,2017,South Africa,Female,18-24,Urban,Feature Phone,No,Business Use,P2P Transfers,0,0.0,No Trust
U6513,2019,Ghana,Male,35-44,Rural,Feature Phone,No,P2P Transfers,,0,0.0,No ID
U6514,2020,Kenya,Female,45-54,Rural,Feature Phone,Yes,Business Use,Online Shopping,2,8.53,None
U6515,2020,Kenya,Male,45-54,Urban,Feature Phone,Yes,Airtime Top-up,,5,26.76,None
U6516,2015,South Africa,Female,25-34,Urban,Smartphone,No,Bill Payments,Business Use,0,0.0,Poor Network
U6517,2023,Uganda,Female,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Smartphone
U6518,2016,Nigeria,Female,18-24,Rural,Smartphone,No,Airtime Top-up,,0,0.0,Poor Network
U6519,2019,South Africa,Other,35-44,Urban,Feature Phone,No,P2P Transfers,Bill Payments,0,0.0,Poor Network
U6520,2025,Uganda,Female,25-34,Rural,Feature Phone,No,Bill Payments,Airtime Top-up,0,0.0,No ID
U6521,2022,Uganda,Male,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U6522,2017,Zimbabwe,Female,35-44,Urban,Feature Phone,Yes,Online Shopping,,3,41.66,None
U6523,2019,Uganda,Male,18-24,Urban,Feature Phone,No,P2P Transfers,Bill Payments,0,0.0,No ID
U6524,2022,Zimbabwe,Male,35-44,Urban,Feature Phone,Yes,Online Shopping,Airtime Top-up,5,29.76,None
U6525,2024,Kenya,Female,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,Low Digital Literacy
U6526,2017,Uganda,Female,35-44,Rural,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U6527,2020,Kenya,Female,35-44,Rural,Smartphone,Yes,P2P Transfers,,9,41.41,None
U6528,2016,Kenya,Female,18-24,Urban,Smartphone,No,Business Use,,0,0.0,No ID
U6529,2019,South Africa,Male,45-54,Urban,Feature Phone,Yes,Bill Payments,Online Shopping,6,10.54,None
U6530,2016,Ghana,Male,35-44,Urban,Smartphone,No,Bill Payments,Business Use,0,0.0,Poor Network
U6531,2018,Tanzania,Female,35-44,Rural,None,No,P2P Transfers,,0,0.0,None
U6532,2017,Ghana,Male,25-34,Rural,Smartphone,Yes,Airtime Top-up,,2,13.52,None
U6533,2025,Uganda,Female,35-44,Rural,Smartphone,Yes,Bill Payments,,7,37.48,None
U6534,2025,Nigeria,Male,25-34,Urban,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U6535,2021,Tanzania,Female,25-34,Urban,Feature Phone,Yes,Online Shopping,,4,31.96,None
U6536,2021,Kenya,Other,45-54,Urban,Smartphone,Yes,Online Shopping,,2,12.63,None
U6537,2018,Ghana,Male,45-54,Rural,Feature Phone,Yes,Business Use,,1,12.17,None
U6538,2023,South Africa,Male,25-34,Urban,Feature Phone,No,Online Shopping,,0,0.0,No ID
U6539,2019,Nigeria,Male,25-34,Rural,Smartphone,No,Online Shopping,Airtime Top-up,0,0.0,No Trust
U6540,2023,Tanzania,Female,45-54,Rural,Smartphone,No,P2P Transfers,Airtime Top-up,0,0.0,No Trust
U6541,2023,Kenya,Female,25-34,Urban,Smartphone,Yes,Business Use,,2,42.45,None
U6542,2019,Uganda,Female,45-54,Urban,Smartphone,Yes,Airtime Top-up,,3,22.87,None
U6543,2020,Nigeria,Male,18-24,Urban,Feature Phone,No,Business Use,,0,0.0,No ID
U6544,2016,Kenya,Male,25-34,Rural,Smartphone,No,P2P Transfers,Online Shopping,0,0.0,Poor Network
U6545,2025,South Africa,Other,45-54,Urban,Smartphone,Yes,Bill Payments,,5,24.2,None
U6546,2025,Uganda,Male,25-34,Rural,Smartphone,Yes,Bill Payments,,6,17.28,None
U6547,2025,Tanzania,Male,18-24,Urban,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U6548,2020,Ghana,Male,35-44,Rural,None,No,Online Shopping,Airtime Top-up,0,0.0,None
U6549,2017,Ghana,Male,45-54,Rural,Smartphone,Yes,Business Use,,3,49.98,None
U6550,2023,Ghana,Female,18-24,Urban,Feature Phone,Yes,Business Use,Online Shopping,5,18.45,None
U6551,2025,Ghana,Male,45-54,Rural,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U6552,2023,Uganda,Female,35-44,Rural,Feature Phone,Yes,P2P Transfers,Airtime Top-up,3,30.04,None
U6553,2017,Kenya,Male,35-44,Rural,Feature Phone,No,Online Shopping,Airtime Top-up,0,0.0,No Smartphone
U6554,2022,Tanzania,Male,25-34,Urban,Smartphone,Yes,Business Use,Airtime Top-up,3,32.52,None
U6555,2019,Nigeria,Female,18-24,Rural,Smartphone,Yes,P2P Transfers,Bill Payments,6,35.18,None
U6556,2025,Ghana,Male,45-54,Rural,Feature Phone,Yes,Airtime Top-up,,5,12.93,None
U6557,2021,Ghana,Female,35-44,Urban,Smartphone,Yes,Online Shopping,,4,40.33,None
U6558,2017,Tanzania,Male,25-34,Urban,Smartphone,Yes,Bill Payments,,4,25.2,None
U6559,2022,Tanzania,Female,25-34,Rural,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Poor Network
U6560,2020,Ghana,Female,25-34,Rural,Smartphone,Yes,Business Use,Airtime Top-up,5,39.0,None
U6561,2020,South Africa,Male,45-54,Urban,Smartphone,No,Business Use,,0,0.0,Poor Network
U6562,2017,Kenya,Male,18-24,Urban,Feature Phone,Yes,Bill Payments,,3,48.42,None
U6563,2022,Ghana,Male,35-44,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No Trust
U6564,2024,Ghana,Female,25-34,Rural,Smartphone,No,Online Shopping,Airtime Top-up,0,0.0,Poor Network
U6565,2018,Zimbabwe,Female,35-44,Rural,None,No,Bill Payments,,0,0.0,None
U6566,2023,Ghana,Male,25-34,Urban,Smartphone,No,P2P Transfers,Airtime Top-up,0,0.0,Poor Network
U6567,2024,South Africa,Other,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,No ID
U6568,2025,South Africa,Female,35-44,Urban,Smartphone,Yes,Airtime Top-up,Online Shopping,8,19.52,None
U6569,2021,Kenya,Female,18-24,Rural,Feature Phone,No,P2P Transfers,,0,0.0,No Trust
U6570,2025,Uganda,Female,18-24,Urban,Feature Phone,No,Bill Payments,Online Shopping,0,0.0,No Smartphone
U6571,2022,Tanzania,Male,18-24,Rural,Smartphone,No,Bill Payments,Business Use,0,0.0,Poor Network
U6572,2022,Uganda,Female,25-34,Urban,Smartphone,No,Bill Payments,Business Use,0,0.0,Poor Network
U6573,2022,Zimbabwe,Female,18-24,Urban,Smartphone,Yes,Online Shopping,,2,13.98,None
U6574,2021,Kenya,Other,45-54,Rural,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,No Trust
U6575,2025,Zimbabwe,Male,35-44,Urban,Smartphone,No,Business Use,,0,0.0,Low Digital Literacy
U6576,2023,Zimbabwe,Male,55+,Rural,Smartphone,Yes,Airtime Top-up,,5,23.51,None
U6577,2020,Uganda,Male,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U6578,2017,Kenya,Female,45-54,Urban,Feature Phone,Yes,P2P Transfers,,1,25.98,None
U6579,2017,Zimbabwe,Male,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,Low Digital Literacy
U6580,2019,South Africa,Female,25-34,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,Poor Network
U6581,2019,Kenya,Male,18-24,Rural,Smartphone,No,Bill Payments,Online Shopping,0,0.0,No Trust
U6582,2024,Ghana,Male,35-44,Urban,Feature Phone,Yes,Bill Payments,P2P Transfers,10,37.99,None
U6583,2020,Tanzania,Female,35-44,Rural,Smartphone,Yes,P2P Transfers,Online Shopping,2,30.8,None
U6584,2017,South Africa,Male,18-24,Urban,Feature Phone,No,Online Shopping,,0,0.0,Poor Network
U6585,2025,Uganda,Female,35-44,Rural,Smartphone,Yes,Bill Payments,,7,24.54,None
U6586,2016,Ghana,Female,25-34,Urban,Feature Phone,No,Bill Payments,Business Use,0,0.0,No Smartphone
U6587,2016,Uganda,Male,25-34,Urban,Smartphone,No,Business Use,P2P Transfers,0,0.0,No Smartphone
U6588,2020,South Africa,Female,25-34,Urban,Smartphone,Yes,Online Shopping,,6,20.61,None
U6589,2016,Uganda,Male,55+,Rural,Smartphone,No,Online Shopping,Bill Payments,0,0.0,No ID
U6590,2018,Nigeria,Female,18-24,Urban,Smartphone,Yes,Bill Payments,,2,5.32,None
U6591,2015,Zimbabwe,Male,35-44,Urban,Smartphone,No,Business Use,Bill Payments,0,0.0,Low Digital Literacy
U6592,2022,Zimbabwe,Male,35-44,Urban,Smartphone,No,Online Shopping,Bill Payments,0,0.0,Poor Network
U6593,2018,Tanzania,Female,25-34,Rural,Smartphone,Yes,Online Shopping,Airtime Top-up,5,14.08,None
U6594,2015,Tanzania,Female,18-24,Urban,Smartphone,Yes,Online Shopping,,5,35.16,None
U6595,2023,South Africa,Female,55+,Urban,Smartphone,Yes,Online Shopping,,4,33.24,None
U6596,2016,Uganda,Male,18-24,Urban,Smartphone,No,Online Shopping,Bill Payments,0,0.0,No Smartphone
U6597,2020,Ghana,Female,55+,Urban,Feature Phone,Yes,Online Shopping,,5,18.43,None
U6598,2021,Kenya,Male,25-34,Rural,Smartphone,Yes,Online Shopping,Bill Payments,8,20.9,None
U6599,2021,Tanzania,Male,35-44,Rural,Feature Phone,Yes,Bill Payments,,5,42.56,None
U6600,2022,Nigeria,Female,18-24,Rural,Smartphone,Yes,Business Use,,8,7.42,None
U6601,2021,Zimbabwe,Male,25-34,Urban,Feature Phone,No,P2P Transfers,Business Use,0,0.0,No Trust
U6602,2021,Tanzania,Female,18-24,Urban,Smartphone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U6603,2023,Kenya,Male,25-34,Urban,None,No,P2P Transfers,,0,0.0,None
U6604,2017,Uganda,Female,45-54,Rural,Feature Phone,No,Bill Payments,Business Use,0,0.0,No ID
U6605,2017,South Africa,Male,25-34,Rural,Smartphone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U6606,2020,Ghana,Male,25-34,Urban,Smartphone,Yes,Business Use,Bill Payments,3,39.47,None
U6607,2023,South Africa,Female,25-34,Urban,Smartphone,Yes,Online Shopping,P2P Transfers,4,41.66,None
U6608,2019,Uganda,Male,35-44,Rural,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Low Digital Literacy
U6609,2025,Nigeria,Male,25-34,Urban,Feature Phone,No,Business Use,,0,0.0,No Trust
U6610,2022,Kenya,Male,35-44,Rural,Smartphone,Yes,P2P Transfers,Online Shopping,7,18.37,None
U6611,2021,Tanzania,Female,25-34,Urban,Smartphone,Yes,Business Use,,7,34.79,None
U6612,2024,Kenya,Female,18-24,Urban,Smartphone,No,Business Use,,0,0.0,Low Digital Literacy
U6613,2019,Zimbabwe,Male,18-24,Urban,Smartphone,No,Online Shopping,,0,0.0,No Smartphone
U6614,2017,Uganda,Male,25-34,Rural,Feature Phone,Yes,Bill Payments,P2P Transfers,10,39.02,None
U6615,2022,Ghana,Female,25-34,Urban,Feature Phone,Yes,Bill Payments,,6,37.62,None
U6616,2022,Ghana,Male,45-54,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,3,43.07,None
U6617,2020,Nigeria,Male,18-24,Rural,None,No,P2P Transfers,,0,0.0,None
U6618,2020,Nigeria,Male,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,Poor Network
U6619,2016,Uganda,Male,18-24,Urban,Smartphone,No,Business Use,Bill Payments,0,0.0,No Trust
U6620,2025,Uganda,Female,45-54,Urban,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U6621,2018,Ghana,Female,18-24,Rural,Smartphone,Yes,Bill Payments,P2P Transfers,3,5.38,None
U6622,2015,Uganda,Female,25-34,Rural,Feature Phone,No,Online Shopping,,0,0.0,No ID
U6623,2025,Ghana,Female,25-34,Urban,Smartphone,No,Airtime Top-up,Bill Payments,0,0.0,Poor Network
U6624,2020,Ghana,Female,45-54,Rural,Feature Phone,Yes,Online Shopping,,4,30.36,None
U6625,2021,Ghana,Female,18-24,Rural,Smartphone,Yes,Online Shopping,,1,17.2,None
U6626,2025,Tanzania,Male,55+,Rural,Smartphone,No,Online Shopping,,0,0.0,No ID
U6627,2023,Ghana,Female,25-34,Urban,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,Poor Network
U6628,2018,Zimbabwe,Male,25-34,Urban,Smartphone,Yes,Business Use,P2P Transfers,5,16.63,None
U6629,2025,Zimbabwe,Female,25-34,Rural,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U6630,2015,Tanzania,Female,25-34,Urban,Feature Phone,No,Online Shopping,,0,0.0,Poor Network
U6631,2023,Ghana,Female,25-34,Rural,Smartphone,No,P2P Transfers,,0,0.0,No ID
U6632,2021,Nigeria,Male,25-34,Urban,Smartphone,Yes,Airtime Top-up,,6,9.2,None
U6633,2023,South Africa,Male,45-54,Rural,None,No,Bill Payments,P2P Transfers,0,0.0,None
U6634,2021,South Africa,Female,25-34,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,No ID
U6635,2018,Tanzania,Male,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,No Smartphone
U6636,2017,South Africa,Female,18-24,Rural,Smartphone,Yes,Bill Payments,,9,7.33,None
U6637,2020,Uganda,Male,35-44,Urban,Smartphone,No,P2P Transfers,Online Shopping,0,0.0,Poor Network
U6638,2020,Ghana,Female,25-34,Rural,Feature Phone,No,Business Use,Bill Payments,0,0.0,No Smartphone
U6639,2024,Nigeria,Female,25-34,Urban,Smartphone,Yes,Business Use,,5,16.07,None
U6640,2025,Uganda,Female,25-34,Urban,Feature Phone,No,Bill Payments,P2P Transfers,0,0.0,No ID
U6641,2023,Zimbabwe,Female,45-54,Urban,Smartphone,No,Airtime Top-up,Online Shopping,0,0.0,No Trust
U6642,2025,Kenya,Male,45-54,Rural,Smartphone,Yes,P2P Transfers,Business Use,3,38.28,None
U6643,2021,Zimbabwe,Female,45-54,Urban,None,No,Online Shopping,,0,0.0,None
U6644,2024,Nigeria,Male,18-24,Rural,Smartphone,Yes,Airtime Top-up,Online Shopping,1,9.43,None
U6645,2018,Kenya,Male,35-44,Rural,Feature Phone,Yes,P2P Transfers,Business Use,4,32.52,None
U6646,2018,Zimbabwe,Female,45-54,Rural,Feature Phone,Yes,Online Shopping,Bill Payments,4,23.74,None
U6647,2023,Tanzania,Female,55+,Urban,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U6648,2015,Nigeria,Female,25-34,Rural,Feature Phone,Yes,P2P Transfers,Bill Payments,5,46.54,None
U6649,2022,Uganda,Female,55+,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U6650,2021,Zimbabwe,Female,55+,Urban,Feature Phone,Yes,Business Use,,7,19.39,None
U6651,2022,Nigeria,Male,35-44,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Smartphone
U6652,2017,Zimbabwe,Female,18-24,Urban,Smartphone,No,Business Use,Bill Payments,0,0.0,Poor Network
U6653,2017,Tanzania,Female,18-24,Urban,Smartphone,Yes,Bill Payments,Online Shopping,3,19.56,None
U6654,2018,Zimbabwe,Male,18-24,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U6655,2020,Uganda,Male,35-44,Rural,Smartphone,Yes,P2P Transfers,Online Shopping,5,24.17,None
U6656,2017,Zimbabwe,Male,25-34,Rural,Feature Phone,No,P2P Transfers,,0,0.0,No Smartphone
U6657,2022,Nigeria,Female,18-24,Urban,Smartphone,No,P2P Transfers,Bill Payments,0,0.0,Poor Network
U6658,2022,Kenya,Male,25-34,Urban,Feature Phone,No,Business Use,Airtime Top-up,0,0.0,Poor Network
U6659,2019,Zimbabwe,Female,35-44,Urban,Feature Phone,No,Business Use,,0,0.0,No Smartphone
U6660,2024,Zimbabwe,Female,18-24,Rural,Smartphone,Yes,P2P Transfers,,7,39.96,None
U6661,2019,Nigeria,Female,25-34,Urban,Smartphone,Yes,Business Use,,2,14.33,None
U6662,2020,Uganda,Male,18-24,Urban,Smartphone,No,Online Shopping,,0,0.0,No ID
U6663,2015,Uganda,Female,35-44,Rural,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,Poor Network
U6664,2023,Kenya,Male,45-54,Rural,Smartphone,Yes,P2P Transfers,,2,48.78,None
U6665,2019,Tanzania,Male,25-34,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U6666,2017,Zimbabwe,Male,25-34,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No Trust
U6667,2022,Nigeria,Female,25-34,Rural,Smartphone,No,P2P Transfers,Airtime Top-up,0,0.0,No ID
U6668,2017,Tanzania,Female,45-54,Rural,Smartphone,Yes,Airtime Top-up,,1,42.96,None
U6669,2025,Tanzania,Male,35-44,Rural,Smartphone,Yes,Online Shopping,,3,31.05,None
U6670,2023,South Africa,Female,55+,Urban,None,No,Online Shopping,Bill Payments,0,0.0,None
U6671,2024,South Africa,Male,45-54,Urban,Smartphone,Yes,P2P Transfers,,7,6.5,None
U6672,2018,Zimbabwe,Female,25-34,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,Poor Network
U6673,2022,Uganda,Male,35-44,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,No Smartphone
U6674,2017,Ghana,Female,18-24,Rural,Feature Phone,Yes,P2P Transfers,Online Shopping,6,33.04,None
U6675,2015,Ghana,Female,45-54,Urban,Feature Phone,No,Business Use,Online Shopping,0,0.0,No Smartphone
U6676,2025,Ghana,Male,25-34,Rural,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,Low Digital Literacy
